2023-01-04,Meama Collect • Turtle Lake,26.3,11.4,True
2023-01-04,Meama Collect • Dedaena,31.5,2.6,True
2023-01-05,Meama Space • Tbilisi Mall,29.2,15.2,False
2023-01-05,Meama Space • City Mall,-2.5,11.8,True
2023-01-05,Meama Space • East Point,5.6,11.7,False
2023-01-05,Meama Collect • Gori,13.0,15.1,False
2023-01-05,Meama Collect • Beliashvili,3.2,5.0,True
2023-01-05,Meama Collect • Abashidze,22.8,6.8,False
2023-01-05,Meama Collect • Rustavi,32.7,19.8,True
2023-01-05,Meama Collect • Sheni Saxli Jiqia,9.4,9.5,True
2023-01-05,Meama Collect • Paliashvili Street,10.5,11.1,True
2023-01-05,Meama Collect • Abashidze Street,0.5,16.4,True
2023-01-05,Meama Collect • Kartozia Street,13.2,7.8,False
2023-01-05,Meama Collect • Bukia Garden,18.5,8.7,False
2023-01-05,Meama Collect • Batumi,14.7,2.9,False
2023-01-05,Meama Collect • Digomi,12.1,18.7,True
2023-01-05,Meama Collect • Lisi,5.8,10.1,False
2023-01-05,Meama Collect • Turtle Lake,32.1,15.2,True
2023-01-05,Meama Collect • Dedaena,-4.0,19.1,False
2023-01-06,Meama Space • Tbilisi Mall,23.3,15.0,False
2023-01-06,Meama Space • City Mall,17.4,5.2,False
2023-01-06,Meama Space • East Point,16.0,13.9,True
2023-01-06,Meama Collect • Gori,16.8,13.3,False
2023-01-06,Meama Collect • Beliashvili,1.6,0.2,False
2023-01-06,Meama Collect • Abashidze,-0.4,19.5,True
2023-01-06,Meama Collect • Rustavi,3.7,8.7,True
2023-01-06,Meama Collect • Sheni Saxli Jiqia,-4.3,16.9,False
2023-01-06,Meama Collect • Paliashvili Street,30.6,12.4,True
2023-01-06,Meama Collect • Abashidze Street,32.1,7.2,True
2023-01-06,Meama Collect • Kartozia Street,0.1,14.1,True
2023-01-06,Meama Collect • Bukia Garden,26.2,9.7,True
2023-01-06,Meama Collect • Batumi,11.5,12.8,True
2023-01-06,Meama Collect • Digomi,2.2,16.2,True
2023-01-06,Meama Collect • Lisi,2.1,18.2,True
2023-01-06,Meama Collect • Turtle Lake,4.5,16.0,True
2023-01-06,Meama Collect • Dedaena,16.2,6.1,True
2023-01-07,Meama Space • Tbilisi Mall,11.7,17.0,False
2023-01-07,Meama Space • City Mall,1.0,14.0,False
2023-01-07,Meama Space • East Point,15.1,20.0,True
2023-01-07,Meama Collect • Gori,22.0,13.1,True
2023-01-07,Meama Collect • Beliashvili,32.3,12.1,False
2023-01-07,Meama Collect • Abashidze,27.6,6.8,True
2023-01-07,Meama Collect • Rustavi,0.1,4.4,True
2023-01-07,Meama Collect • Sheni Saxli Jiqia,22.7,18.4,False
2023-01-07,Meama Collect • Paliashvili Street,-2.5,11.0,False
2023-01-07,Meama Collect • Abashidze Street,33.8,14.2,False
2023-01-07,Meama Collect • Kartozia Street,34.5,18.3,False
2023-01-07,Meama Collect • Bukia Garden,23.0,1.0,True
2023-01-07,Meama Collect • Batumi,0.0,10.0,True
2023-01-07,Meama Collect • Digomi,5.1,18.9,False
2023-01-07,Meama Collect • Lisi,15.3,0.9,False
2023-01-07,Meama Collect • Turtle Lake,16.4,18.2,True
2023-01-07,Meama Collect • Dedaena,13.4,15.6,False
2023-01-08,Meama Space • Tbilisi Mall,29.2,5.8,False
2023-01-08,Meama Space • City Mall,8.0,13.0,True
2023-01-08,Meama Space • East Point,6.3,1.7,False
2023-01-08,Meama Collect • Gori,3.4,13.1,False
2023-01-08,Meama Collect • Beliashvili,4.6,2.3,True
2023-01-08,Meama Collect • Abashidze,-3.6,7.3,True
2023-01-08,Meama Collect • Rustavi,28.7,2.1,True
2023-01-08,Meama Collect • Sheni Saxli Jiqia,29.2,6.2,True
2023-01-08,Meama Collect • Paliashvili Street,1.6,14.4,True
2023-01-08,Meama Collect • Abashidze Street,19.4,17.2,True
2023-01-08,Meama Collect • Kartozia Street,11.2,12.8,True
2023-01-08,Meama Collect • Bukia Garden,23.1,15.9,True
2023-01-08,Meama Collect • Batumi,34.7,18.3,False
2023-01-08,Meama Collect • Digomi,15.5,7.6,False
2023-01-08,Meama Collect • Lisi,13.5,8.3,False
2023-01-08,Meama Collect • Turtle Lake,25.3,8.4,True
2023-01-08,Meama Collect • Dedaena,11.8,3.8,False
2023-01-09,Meama Space • Tbilisi Mall,0.4,10.6,False
2023-01-09,Meama Space • City Mall,9.6,11.2,False
2023-01-09,Meama Space • East Point,0.0,12.9,False
2023-01-09,Meama Collect • Gori,6.8,15.7,True
2023-01-09,Meama Collect • Beliashvili,14.7,6.0,False
2023-01-09,Meama Collect • Abashidze,13.3,3.0,False
2023-01-09,Meama Collect • Rustavi,12.2,11.6,False
2023-01-09,Meama Collect • Sheni Saxli Jiqia,13.8,17.1,True
2023-01-09,Meama Collect • Paliashvili Street,30.0,6.7,True
2023-01-09,Meama Collect • Abashidze Street,12.0,4.7,True
2023-01-09,Meama Collect • Kartozia Street,2.4,13.1,False
2023-01-09,Meama Collect • Bukia Garden,-0.7,2.2,True
2023-01-09,Meama Collect • Batumi,-4.5,8.6,False
2023-01-09,Meama Collect • Digomi,9.7,19.6,False
2023-01-09,Meama Collect • Lisi,25.2,12.5,True
2023-01-09,Meama Collect • Turtle Lake,28.5,1.8,False
2023-01-09,Meama Collect • Dedaena,29.2,15.8,True
2023-01-10,Meama Space • Tbilisi Mall,3.2,12.1,False
2023-01-10,Meama Space • City Mall,11.7,15.9,False
2023-01-10,Meama Space • East Point,23.1,4.0,True
2023-01-10,Meama Collect • Gori,33.6,2.3,True
2023-01-10,Meama Collect • Beliashvili,30.1,6.8,False
2023-01-10,Meama Collect • Abashidze,23.2,12.4,True
2023-01-10,Meama Collect • Rustavi,-2.0,4.0,True
2023-01-10,Meama Collect • Sheni Saxli Jiqia,7.5,0.6,True
2023-01-10,Meama Collect • Paliashvili Street,9.4,17.1,False
2023-01-10,Meama Collect • Abashidze Street,2.6,5.3,False
2023-01-10,Meama Collect • Kartozia Street,22.1,10.2,True
2023-01-10,Meama Collect • Bukia Garden,-2.0,4.6,True
2023-01-10,Meama Collect • Batumi,12.1,18.2,True
2023-01-10,Meama Collect • Digomi,17.4,4.2,False
2023-01-10,Meama Collect • Lisi,6.3,10.4,True
2023-01-10,Meama Collect • Turtle Lake,30.7,5.0,False
2023-01-10,Meama Collect • Dedaena,26.4,19.9,True
2023-01-11,Meama Space • Tbilisi Mall,25.3,0.5,False
2023-01-11,Meama Space • City Mall,25.4,12.1,False
2023-01-11,Meama Space • East Point,31.8,4.3,True
2023-01-11,Meama Collect • Gori,19.3,5.4,False
2023-01-11,Meama Collect • Beliashvili,1.1,3.1,False
2023-01-11,Meama Collect • Abashidze,9.9,16.8,True
2023-01-11,Meama Collect • Rustavi,10.4,15.1,False
2023-01-11,Meama Collect • Sheni Saxli Jiqia,11.5,15.3,True
2023-01-11,Meama Collect • Paliashvili Street,12.7,12.2,False
2023-01-11,Meama Collect • Abashidze Street,32.7,2.2,True
2023-01-11,Meama Collect • Kartozia Street,6.6,11.0,False
2023-01-11,Meama Collect • Bukia Garden,31.5,5.8,True
2023-01-11,Meama Collect • Batumi,25.5,16.6,False
2023-01-11,Meama Collect • Digomi,6.0,10.6,False
2023-01-11,Meama Collect • Lisi,5.2,10.1,False
2023-01-11,Meama Collect • Turtle Lake,-3.8,18.1,False
2023-01-11,Meama Collect • Dedaena,-1.7,0.1,True
2023-01-12,Meama Space • Tbilisi Mall,18.7,18.0,True
2023-01-12,Meama Space • City Mall,14.2,8.2,False
2023-01-12,Meama Space • East Point,26.2,0.2,False
2023-01-12,Meama Collect • Gori,-1.2,15.2,True
2023-01-12,Meama Collect • Beliashvili,-2.6,5.4,False
2023-01-12,Meama Collect • Abashidze,16.6,13.5,True
2023-01-12,Meama Collect • Rustavi,-4.7,5.8,False
2023-01-12,Meama Collect • Sheni Saxli Jiqia,1.0,18.5,True
2023-01-12,Meama Collect • Paliashvili Street,19.1,10.6,False
2023-01-12,Meama Collect • Abashidze Street,4.5,4.2,False
2023-01-12,Meama Collect • Kartozia Street,31.6,16.4,False
2023-01-12,Meama Collect • Bukia Garden,10.7,11.5,False
2023-01-12,Meama Collect • Batumi,14.0,0.2,True
2023-01-12,Meama Collect • Digomi,12.6,0.1,True
2023-01-12,Meama Collect • Lisi,7.8,9.2,True
2023-01-12,Meama Collect • Turtle Lake,19.1,4.2,True
2023-01-12,Meama Collect • Dedaena,-3.1,16.9,True
2023-01-13,Meama Space • Tbilisi Mall,12.1,19.0,False
2023-01-13,Meama Space • City Mall,0.2,11.5,False
2023-01-13,Meama Space • East Point,18.7,4.1,True
2023-01-13,Meama Collect • Gori,20.2,0.2,True
2023-01-13,Meama Collect • Beliashvili,6.8,16.1,True
2023-01-13,Meama Collect • Abashidze,-0.2,5.8,True
2023-01-13,Meama Collect • Rustavi,2.6,1.4,False
2023-01-13,Meama Collect • Sheni Saxli Jiqia,25.8,1.1,False
2023-01-13,Meama Collect • Paliashvili Street,31.8,9.5,False
2023-01-13,Meama Collect • Abashidze Street,-1.7,7.6,False
2023-01-13,Meama Collect • Kartozia Street,34.6,7.4,True
2023-01-13,Meama Collect • Bukia Garden,25.7,8.2,True
2023-01-13,Meama Collect • Batumi,10.9,5.7,True
2023-01-13,Meama Collect • Digomi,-4.3,4.4,False
2023-01-13,Meama Collect • Lisi,7.6,4.6,True
2023-01-13,Meama Collect • Turtle Lake,15.3,13.1,False
2023-01-13,Meama Collect • Dedaena,33.5,1.7,True
2023-01-14,Meama Space • Tbilisi Mall,34.3,11.2,True
2023-01-14,Meama Space • City Mall,25.0,16.1,False
2023-01-14,Meama Space • East Point,-4.4,1.4,False
2023-01-14,Meama Collect • Gori,7.3,6.5,True
2023-01-14,Meama Collect • Beliashvili,33.8,18.8,False
2023-01-14,Meama Collect • Abashidze,13.5,12.1,True
2023-01-14,Meama Collect • Rustavi,-2.2,15.3,True
2023-01-14,Meama Collect • Sheni Saxli Jiqia,-2.8,13.8,True
2023-01-14,Meama Collect • Paliashvili Street,11.5,12.5,True
2023-01-14,Meama Collect • Abashidze Street,11.6,0.5,True
2023-01-14,Meama Collect • Kartozia Street,8.9,6.2,False
2023-01-14,Meama Collect • Bukia Garden,28.1,15.4,False
2023-01-14,Meama Collect • Batumi,-2.2,10.0,False
2023-01-14,Meama Collect • Digomi,-3.7,14.8,False
2023-01-14,Meama Collect • Lisi,26.5,16.2,False
2023-01-14,Meama Collect • Turtle Lake,15.3,2.4,True
2023-01-14,Meama Collect • Dedaena,5.4,19.4,True
2023-01-15,Meama Space • Tbilisi Mall,27.8,1.9,False
2023-01-15,Meama Space • City Mall,0.3,6.8,True
2023-01-15,Meama Space • East Point,15.4,19.5,False
2023-01-15,Meama Collect • Gori,-3.0,3.3,False
2023-01-15,Meama Collect • Beliashvili,16.5,7.5,True
2023-01-15,Meama Collect • Abashidze,19.2,16.4,True
2023-01-15,Meama Collect • Rustavi,14.9,12.3,True
2023-01-15,Meama Collect • Sheni Saxli Jiqia,16.4,18.4,True
2023-01-15,Meama Collect • Paliashvili Street,11.5,16.5,True
2023-01-15,Meama Collect • Abashidze Street,13.8,6.6,False
2023-01-15,Meama Collect • Kartozia Street,13.1,1.6,False
2023-01-15,Meama Collect • Bukia Garden,8.5,7.6,True
2023-01-15,Meama Collect • Batumi,14.6,1.1,True
2023-01-15,Meama Collect • Digomi,15.5,11.5,False
2023-01-15,Meama Collect • Lisi,4.2,12.4,False
2023-01-15,Meama Collect • Turtle Lake,2.4,2.2,False
2023-01-15,Meama Collect • Dedaena,28.6,9.8,False
2023-01-16,Meama Space • Tbilisi Mall,33.9,19.9,True
2023-01-16,Meama Space • City Mall,15.5,19.3,False
2023-01-16,Meama Space • East Point,-2.5,9.0,True
2023-01-16,Meama Collect • Gori,-4.2,18.7,False
2023-01-16,Meama Collect • Beliashvili,33.2,10.9,True
2023-01-16,Meama Collect • Abashidze,5.8,17.0,False
2023-01-16,Meama Collect • Rustavi,-3.5,3.0,False
2023-01-16,Meama Collect • Sheni Saxli Jiqia,11.3,4.9,True
2023-01-16,Meama Collect • Paliashvili Street,32.5,0.0,False
2023-01-16,Meama Collect • Abashidze Street,3.1,15.3,False
2023-01-16,Meama Collect • Kartozia Street,35.0,18.0,False
2023-01-16,Meama Collect • Bukia Garden,5.5,4.3,True
2023-01-16,Meama Collect • Batumi,23.9,16.8,True
2023-01-16,Meama Collect • Digomi,24.4,15.9,True
2023-01-16,Meama Collect • Lisi,-0.7,10.4,False
2023-01-16,Meama Collect • Turtle Lake,33.3,8.1,False
2023-01-16,Meama Collect • Dedaena,6.4,20.0,False
2023-01-17,Meama Space • Tbilisi Mall,29.0,18.0,False
2023-01-17,Meama Space • City Mall,20.6,6.9,True
2023-01-17,Meama Space • East Point,15.3,15.0,True
2023-01-17,Meama Collect • Gori,19.4,7.2,False
2023-01-17,Meama Collect • Beliashvili,26.2,6.4,False
2023-01-17,Meama Collect • Abashidze,16.3,2.6,True
2023-01-17,Meama Collect • Rustavi,-0.0,0.6,False
2023-01-17,Meama Collect • Sheni Saxli Jiqia,33.5,12.0,False
2023-01-17,Meama Collect • Paliashvili Street,4.3,1.1,False
2023-01-17,Meama Collect • Abashidze Street,16.4,13.9,False
2023-01-17,Meama Collect • Kartozia Street,28.4,11.4,True
2023-01-17,Meama Collect • Bukia Garden,15.6,6.7,False
2023-01-17,Meama Collect • Batumi,34.2,14.4,True
2023-01-17,Meama Collect • Digomi,3.2,15.2,True
2023-01-17,Meama Collect • Lisi,7.7,16.3,True
2023-01-17,Meama Collect • Turtle Lake,8.6,3.3,False
2023-01-17,Meama Collect • Dedaena,3.7,17.2,False
2023-01-18,Meama Space • Tbilisi Mall,8.3,0.5,False
2023-01-18,Meama Space • City Mall,1.0,19.9,True
2023-01-18,Meama Space • East Point,5.0,2.9,True
2023-01-18,Meama Collect • Gori,14.8,15.9,True
2023-01-18,Meama Collect • Beliashvili,17.0,16.6,True
2023-01-18,Meama Collect • Abashidze,29.4,0.4,True
2023-01-18,Meama Collect • Rustavi,-1.5,4.0,True
2023-01-18,Meama Collect • Sheni Saxli Jiqia,-1.2,4.2,False
2023-01-18,Meama Collect • Paliashvili Street,8.5,16.9,True
2023-01-18,Meama Collect • Abashidze Street,24.1,2.5,False
2023-01-18,Meama Collect • Kartozia Street,16.9,0.9,True
2023-01-18,Meama Collect • Bukia Garden,25.7,14.5,False
2023-01-18,Meama Collect • Batumi,33.3,0.3,True
2023-01-18,Meama Collect • Digomi,29.0,17.5,True
2023-01-18,Meama Collect • Lisi,20.1,8.2,True
2023-01-18,Meama Collect • Turtle Lake,11.7,17.9,True
2023-01-18,Meama Collect • Dedaena,-2.0,14.6,True
2023-01-19,Meama Space • Tbilisi Mall,-1.5,8.9,True
2023-01-19,Meama Space • City Mall,24.6,19.8,False
2023-01-19,Meama Space • East Point,9.5,11.8,True
2023-01-19,Meama Collect • Gori,9.6,9.1,True
2023-01-19,Meama Collect • Beliashvili,23.0,6.9,False
2023-01-19,Meama Collect • Abashidze,13.3,17.6,True
2023-01-19,Meama Collect • Rustavi,17.4,14.2,True
2023-01-19,Meama Collect • Sheni Saxli Jiqia,6.7,17.1,True
2023-01-19,Meama Collect • Paliashvili Street,20.6,16.6,False
2023-01-19,Meama Collect • Abashidze Street,3.8,8.1,False
2023-01-19,Meama Collect • Kartozia Street,6.2,5.7,False
2023-01-19,Meama Collect • Bukia Garden,20.1,6.0,True
2023-01-19,Meama Collect • Batumi,16.7,14.9,False
2023-01-19,Meama Collect • Digomi,-4.7,12.3,True
2023-01-19,Meama Collect • Lisi,2.7,9.0,False
2023-01-19,Meama Collect • Turtle Lake,9.3,13.5,False
2023-01-19,Meama Collect • Dedaena,25.3,14.5,False
2023-01-20,Meama Space • Tbilisi Mall,11.7,14.4,True
2023-01-20,Meama Space • City Mall,17.6,9.0,True
2023-01-20,Meama Space • East Point,9.1,15.0,False
2023-01-20,Meama Collect • Gori,11.5,10.0,False
2023-01-20,Meama Collect • Beliashvili,-4.7,13.0,True
2023-01-20,Meama Collect • Abashidze,21.0,0.4,True
2023-01-20,Meama Collect • Rustavi,10.2,3.7,True
2023-01-20,Meama Collect • Sheni Saxli Jiqia,32.8,17.2,True
2023-01-20,Meama Collect • Paliashvili Street,13.0,19.1,False
2023-01-20,Meama Collect • Abashidze Street,12.1,3.2,True
2023-01-20,Meama Collect • Kartozia Street,11.0,4.6,False
2023-01-20,Meama Collect • Bukia Garden,23.4,15.0,True
2023-01-20,Meama Collect • Batumi,20.9,7.8,False
2023-01-20,Meama Collect • Digomi,8.6,16.9,True
2023-01-20,Meama Collect • Lisi,-1.8,9.0,False
2023-01-20,Meama Collect • Turtle Lake,5.7,7.1,False
2023-01-20,Meama Collect • Dedaena,2.0,9.8,True
2023-01-21,Meama Space • Tbilisi Mall,23.5,17.8,True
2023-01-21,Meama Space • City Mall,-4.5,11.9,False
2023-01-21,Meama Space • East Point,32.1,17.7,False
2023-01-21,Meama Collect • Gori,1.6,3.8,True
2023-01-21,Meama Collect • Beliashvili,18.1,11.8,True
2023-01-21,Meama Collect • Abashidze,11.5,8.5,True
2023-01-21,Meama Collect • Rustavi,4.3,12.1,True
2023-01-21,Meama Collect • Sheni Saxli Jiqia,16.3,18.4,True
2023-01-21,Meama Collect • Paliashvili Street,6.2,7.1,True
2023-01-21,Meama Collect • Abashidze Street,3.4,16.6,False
2023-01-21,Meama Collect • Kartozia Street,9.0,16.1,False
2023-01-21,Meama Collect • Bukia Garden,7.7,11.3,True
2023-01-21,Meama Collect • Batumi,2.8,10.3,True
2023-01-21,Meama Collect • Digomi,0.7,3.7,True
2023-01-21,Meama Collect • Lisi,17.1,18.0,True
2023-01-21,Meama Collect • Turtle Lake,9.7,18.5,False
2023-01-21,Meama Collect • Dedaena,30.8,10.1,False
2023-01-22,Meama Space • Tbilisi Mall,23.0,13.2,True
2023-01-22,Meama Space • City Mall,32.4,8.9,True
2023-01-22,Meama Space • East Point,20.0,19.7,True
2023-01-22,Meama Collect • Gori,18.1,3.6,False
2023-01-22,Meama Collect • Beliashvili,3.2,8.7,False
2023-01-22,Meama Collect • Abashidze,19.7,7.0,True
2023-01-22,Meama Collect • Rustavi,27.2,8.8,True
2023-01-22,Meama Collect • Sheni Saxli Jiqia,18.5,19.0,False
2023-01-22,Meama Collect • Paliashvili Street,18.0,14.1,False
2023-01-22,Meama Collect • Abashidze Street,30.2,7.8,False
2023-01-22,Meama Collect • Kartozia Street,13.6,11.0,False
2023-01-22,Meama Collect • Bukia Garden,28.5,6.0,True
2023-01-22,Meama Collect • Batumi,20.8,3.2,True
2023-01-22,Meama Collect • Digomi,3.6,12.6,True
2023-01-22,Meama Collect • Lisi,23.4,17.9,False
2023-01-22,Meama Collect • Turtle Lake,8.3,4.9,False
2023-01-22,Meama Collect • Dedaena,16.4,7.3,True
2023-01-23,Meama Space • Tbilisi Mall,-3.1,10.8,False
2023-01-23,Meama Space • City Mall,31.2,5.1,False
2023-01-23,Meama Space • East Point,13.7,19.6,True
2023-01-23,Meama Collect • Gori,15.3,6.2,True
2023-01-23,Meama Collect • Beliashvili,6.2,9.2,False
2023-01-23,Meama Collect • Abashidze,26.8,11.2,True
2023-01-23,Meama Collect • Rustavi,8.8,2.9,True
2023-01-23,Meama Collect • Sheni Saxli Jiqia,-3.1,5.8,False
2023-01-23,Meama Collect • Paliashvili Street,21.3,9.2,True
2023-01-23,Meama Collect • Abashidze Street,31.1,13.3,True
2023-01-23,Meama Collect • Kartozia Street,31.3,17.5,False
2023-01-23,Meama Collect • Bukia Garden,26.2,18.3,False
2023-01-23,Meama Collect • Batumi,-1.0,8.0,False
2023-01-23,Meama Collect • Digomi,9.3,8.6,False
2023-01-23,Meama Collect • Lisi,27.0,5.2,True
2023-01-23,Meama Collect • Turtle Lake,26.5,15.9,True
2023-01-23,Meama Collect • Dedaena,20.2,17.3,False
2023-01-24,Meama Space • Tbilisi Mall,25.1,16.9,False
2023-01-24,Meama Space • City Mall,8.8,8.0,True
2023-01-24,Meama Space • East Point,6.3,13.5,True
2023-01-24,Meama Collect • Gori,33.0,9.3,False
2023-01-24,Meama Collect • Beliashvili,19.9,14.2,True
2023-01-24,Meama Collect • Abashidze,12.7,14.0,True
2023-01-24,Meama Collect • Rustavi,12.4,5.5,False
2023-01-24,Meama Collect • Sheni Saxli Jiqia,15.1,0.9,False
2023-01-24,Meama Collect • Paliashvili Street,7.1,10.8,False
2023-01-24,Meama Collect • Abashidze Street,13.2,10.3,True
2023-01-24,Meama Collect • Kartozia Street,11.5,0.3,True
2023-01-24,Meama Collect • Bukia Garden,29.0,5.9,False
2023-01-24,Meama Collect • Batumi,18.7,5.5,False
2023-01-24,Meama Collect • Digomi,-5.0,14.1,False
2023-01-24,Meama Collect • Lisi,16.1,16.7,False
2023-01-24,Meama Collect • Turtle Lake,25.0,1.9,False
2023-01-24,Meama Collect • Dedaena,1.7,8.6,False
2023-01-25,Meama Space • Tbilisi Mall,18.3,18.7,True
2023-01-25,Meama Space • City Mall,23.1,10.7,False
2023-01-25,Meama Space • East Point,27.9,15.5,False
2023-01-25,Meama Collect • Gori,26.8,13.6,False
2023-01-25,Meama Collect • Beliashvili,16.7,17.1,True
2023-01-25,Meama Collect • Abashidze,9.8,19.4,True
2023-01-25,Meama Collect • Rustavi,-1.3,17.5,True
2023-01-25,Meama Collect • Sheni Saxli Jiqia,2.6,18.8,False
2023-01-25,Meama Collect • Paliashvili Street,18.1,11.0,True
2023-01-25,Meama Collect • Abashidze Street,20.3,18.4,True
2023-01-25,Meama Collect • Kartozia Street,27.0,12.9,True
2023-01-25,Meama Collect • Bukia Garden,3.3,0.4,False
2023-01-25,Meama Collect • Batumi,4.6,5.9,True
2023-01-25,Meama Collect • Digomi,31.9,1.9,False
2023-01-25,Meama Collect • Lisi,25.3,8.2,True
2023-01-25,Meama Collect • Turtle Lake,28.2,12.3,True
2023-01-25,Meama Collect • Dedaena,26.3,12.4,True
2023-01-26,Meama Space • Tbilisi Mall,19.0,13.8,True
2023-01-26,Meama Space • City Mall,33.4,11.8,True
2023-01-26,Meama Space • East Point,8.5,1.0,True
2023-01-26,Meama Collect • Gori,5.5,13.9,False
2023-01-26,Meama Collect • Beliashvili,18.0,15.7,True
2023-01-26,Meama Collect • Abashidze,20.3,13.2,True
2023-01-26,Meama Collect • Rustavi,33.1,13.9,True
2023-01-26,Meama Collect • Sheni Saxli Jiqia,26.8,11.7,False
2023-01-26,Meama Collect • Paliashvili Street,22.4,13.7,True
2023-01-26,Meama Collect • Abashidze Street,8.4,14.5,False
2023-01-26,Meama Collect • Kartozia Street,-0.2,18.0,False
2023-01-26,Meama Collect • Bukia Garden,8.9,17.2,True
2023-01-26,Meama Collect • Batumi,16.4,11.0,True
2023-01-26,Meama Collect • Digomi,7.8,1.0,False
2023-01-26,Meama Collect • Lisi,26.0,7.7,True
2023-01-26,Meama Collect • Turtle Lake,1.7,1.9,True
2023-01-26,Meama Collect • Dedaena,14.7,1.9,True
2023-01-27,Meama Space • Tbilisi Mall,16.8,7.8,True
2023-01-27,Meama Space • City Mall,-4.6,2.6,False
2023-01-27,Meama Space • East Point,24.6,0.5,True
2023-01-27,Meama Collect • Gori,30.6,12.9,False
2023-01-27,Meama Collect • Beliashvili,-4.3,18.1,True
2023-01-27,Meama Collect • Abashidze,-0.1,2.2,True
2023-01-27,Meama Collect • Rustavi,8.9,15.3,True
2023-01-27,Meama Collect • Sheni Saxli Jiqia,17.7,13.7,False
2023-01-27,Meama Collect • Paliashvili Street,0.0,1.3,True
2023-01-27,Meama Collect • Abashidze Street,11.8,11.3,False
2023-01-27,Meama Collect • Kartozia Street,1.7,16.5,False
